"Call_Received_Date","Call_Received_Time","Incident_ID","Call_Method","Nature_Code_Description","Location_Address","Report_Number","Closing_Disposition/Cancel_Code","fileName"
2023-02-18,"04:15PM","230205919","SELF","TRAFFIC STOP / ENFORCEMENT","149 MM US HIGHWAY 30 W","","WAR","Downloaded_pdf"
2023-02-18,"03:16PM","230205909","PHONE","DISORDERLY CONDUCT","205 SE 5TH ST","","UTL","Downloaded_pdf"
2023-02-18,"02:24PM","230205901","PHONE","THEFT / FRAUD / FORGERY","700 SE 16TH ST","23000644","ARR","Downloaded_pdf"
2023-02-18,"02:13PM","230205897","W911","RECKLESS DRIVER","LINCOLN WAY/FRANKLIN AVE","","UTL","Downloaded_pdf"
2023-02-18,"01:55PM","230205896","PHONE","CIVIL MATTER","2307 JENSEN AVE","","ASC","Downloaded_pdf"
2023-02-18,"01:38PM","230205893","PHONE","GENERAL ALARM BANK / RESIDENTI","2497 N LOOP DR","","INFO","Downloaded_pdf"
2023-02-18,"01:30PM","230205890","PHONE","THEFT / FRAUD / FORGERY","640 LINCOLN WAY","23000643","RPT","Downloaded_pdf"
2023-02-18,"12:07PM","230205883","PHONE","MOTOR VEH CRASH/PROP DAMAGE","2019 E LINCOLN WAY","","NOR","Downloaded_pdf"
2023-02-18,"10:51AM","230205874","PHONE","VANDALISM / CRIMINAL MISCHIEF","1417 MAYFIELD DR","23000642","RPT","Downloaded_pdf"
2023-02-18,"10:28AM","230205866","W911","MOTOR VEH CRASH / INJURY","640 LINCOLN WAY","23000641","RPT","Downloaded_pdf"
2023-02-18,"10:19AM","230205861","PHONE","THEFT / FRAUD / FORGERY","515 DOUGLAS AVE","","NOR","Downloaded_pdf"
2023-02-18,"10:17AM","230205859","PHONE","PARKING ENFORCEMENT/COMPLAINT","KILDEE ST/BEACH AVE","","ASC","Downloaded_pdf"
2023-02-18,"10:13AM","230205858","PHONE","FIGHT IN PROGRESS","528 S DUFF AVE","23000640","RPT","Downloaded_pdf"
2023-02-18,"10:04AM","230205854","PHONE","OUTREACH","619 FARM HOUSE LN","","INFO","Downloaded_pdf"
2023-02-18,"09:53AM","230205851","W911","MEDICAL ASSIST/AMBULANCE CALL","2347 HILTON CT","","NRSP","Downloaded_pdf"
2023-02-18,"09:37AM","230205846","PHONE","PARKING ENFORCEMENT/COMPLAINT","1310 20TH ST","","NOR","Downloaded_pdf"
2023-02-18,"09:27AM","230205845","PHONE","VANDALISM / CRIMINAL MISCHIEF","1807 24TH ST","","NOR","Downloaded_pdf"
2023-02-18,"09:11AM","230205842","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","205 SE 5TH ST","","INFO","Downloaded_pdf"
2023-02-18,"09:07AM","230205839","PHONE","MEDICAL ASSIST/AMBULANCE CALL","3420 EISENHOWER AVE","","NRSP","Downloaded_pdf"
2023-02-18,"08:55AM","230205837","PHONE","DISORDERLY CONDUCT","534 S DUFF AVE","23000639","RPT","Downloaded_pdf"
2023-02-18,"08:05AM","230205824","PHONE","DOMESTIC DISPUTE","716 S DUFF AVE","23000638","ARR","Downloaded_pdf"
2023-02-18,"07:43AM","230205822","PHONE","MEDICAL ASSIST/AMBULANCE CALL","228-1 WELCH AVE","","NRSP","Downloaded_pdf"
2023-02-18,"07:27AM","230205818","PHONE","THEFT / FRAUD / FORGERY","4506 LINCOLN WAY","23000637","RPT","Downloaded_pdf"
2023-02-18,"07:11AM","230205812","PHONE","VANDALISM / CRIMINAL MISCHIEF","3810 COLUMBINE AVE","","NOR","Downloaded_pdf"
2023-02-18,"06:41AM","230205811","SELF","TRAFFIC STOP / ENFORCEMENT","GRAND AVE/24TH ST","","CIT","Downloaded_pdf"
2023-02-18,"03:39AM","230205806","PHONE","ANIMAL CALL","4305 MARICOPA DR","","NOR","Downloaded_pdf"
2023-02-18,"03:30AM","230205805","PHONE","DISTURBANCE & NOISE PARTY","2317-1 KNAPP ST","","ASC","Downloaded_pdf"
2023-02-18,"03:27AM","230205804","W911","DISORDERLY CONDUCT","2131 SUNSET DR","","NOR","Downloaded_pdf"
2023-02-18,"03:24AM","230205803","W911","DISORDERLY CONDUCT","119-504 STANTON AVE","","NOR","Downloaded_pdf"
2023-02-18,"03:24AM","","W911","DISORDERLY CONDUCT","119-504 STANTON AVE","","NOR","Downloaded_pdf"
2023-02-18,"03:13AM","230205800","PHONE","PRIVATE TOW","1717 S GRAND AVE","","PTOW","Downloaded_pdf"
2023-02-18,"02:52AM","230205798","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/DOTSON DR","","CIT","Downloaded_pdf"
2023-02-18,"02:47AM","230205797","PHONE","CIVIL MATTER","4912 MORTENSEN RD","","ASC","Downloaded_pdf"
2023-02-18,"02:39AM","230205795","SELF","LAW DEPARTMENT ASSIST","200-BLK S MAPLE AVE","23000636","ARR","Downloaded_pdf"
2023-02-18,"02:16AM","230205791","SELF","TRAFFIC HAZARD","119 STANTON AVE","","NOR","Downloaded_pdf"
2023-02-18,"02:08AM","230205786","SELF","TRAFFIC STOP / ENFORCEMENT","800-BLK ASH AVE","","CIT","Downloaded_pdf"
2023-02-18,"02:08AM","","SELF","TRAFFIC STOP / ENFORCEMENT","800-BLK ASH AVE","","CIT","Downloaded_pdf"
2023-02-18,"02:01AM","230205783","SELF","TRAFFIC STOP / ENFORCEMENT","LYNN AVE/LINCOLN WAY","","WAR","Downloaded_pdf"
2023-02-18,"01:46AM","230205779","PHONE","PUBLIC INTOXICATION","819 LINCOLN WAY","23000635","ARR","Downloaded_pdf"
2023-02-18,"01:41AM","230205776","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","230205776","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","230205776","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","230205776","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:41AM","","PHONE","PRIVATE TOW","5310 MORTENSEN RD","","PTOW","Downloaded_pdf"
2023-02-18,"01:36AM","230205773","PHONE","PRIVATE TOW","2320 LINCOLN WAY","","PTOW","Downloaded_pdf"
2023-02-18,"01:21AM","230205770","PHONE","DISTURBANCE & NOISE PARTY","2706-101 KENT AVE","","NOR","Downloaded_pdf"
2023-02-18,"12:32AM","230205762","PHONE","PRIVATE TOW","1407 S GRAND AVE","","PTOW","Downloaded_pdf"
2023-02-18,"12:26AM","230205759","PHONE","PRIVATE TOW","601 S 17TH ST","","PTOW","Downloaded_pdf"
2023-02-18,"12:09AM","230205751","SELF","MOTORIST ASSISTANCE","LINCOLN WAY/N HAZEL AVE","","NOR","Downloaded_pdf"
2023-02-18,"12:04AM","230205748","PHONE","GENERAL ALARM BANK / RESIDENTI","3621 LINCOLN WAY","","BIL","Downloaded_pdf"
2023-02-17,"11:57PM","230205744","SELF","PUBLIC INTOXICATION","134 MAIN ST","","NOR","Downloaded_pdf"
2023-02-17,"11:44PM","230205741","SELF","TRAFFIC STOP / ENFORCEMENT","LYNN AVE/LINCOLN WAY","","WAR","Downloaded_pdf"
2023-02-17,"10:46PM","230205737","SELF","TRAFFIC STOP / ENFORCEMENT","GRAND AVE/LINCOLN WAY","","WAR","Downloaded_pdf"
2023-02-17,"10:32PM","230205732","PHONE","VEHICLE IN DITCH","SCENIC PT/GEORGE W CARVER AVE","","NOR","Downloaded_pdf"
2023-02-17,"10:19PM","230205729","WALK","SUSPICIOUS PERSON/VEH/ACTIVITY","BLOOMINGTON RD/HOOVER AVE","","NOR","Downloaded_pdf"
2023-02-17,"09:51PM","230205721","PHONE","POSSESSION UNDERAGE","109 WELCH AVE","23000634","RPT","Downloaded_pdf"
2023-02-17,"09:48PM","230205720","PHONE","DISTURBANCE & NOISE PARTY","119-504 STANTON AVE","","NOR","Downloaded_pdf"
2023-02-17,"09:48PM","","PHONE","DISTURBANCE & NOISE PARTY","119-504 STANTON AVE","","NOR","Downloaded_pdf"
2023-02-17,"09:45PM","230205718","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","SHELDON AVE/SHELDON AVE EXT","","CINF","Downloaded_pdf"
2023-02-17,"09:36PM","230205715","SELF","TRAFFIC STOP / ENFORCEMENT","SOUTH DAKOTA AVE/MORTENSEN RD","","WAR","Downloaded_pdf"
2023-02-17,"09:33PM","230205714","PHONE","MOTORIST ASSISTANCE","100-BLK WELCH AVE","","NOR","Downloaded_pdf"
2023-02-17,"09:29PM","230205713","SELF","TRAFFIC STOP / ENFORCEMENT","147 MM US HIGHWAY 30 W","","WAR","Downloaded_pdf"
2023-02-17,"09:27PM","230205712","SELF","TRAFFIC STOP / ENFORCEMENT","S 16TH ST/CHRISTENSEN DR","","WAR","Downloaded_pdf"
2023-02-17,"09:09PM","230205706","PHONE","BURGLARY TO MOTOR VEHICLE","2423 GRAND AVE","","WAR","Downloaded_pdf"
2023-02-17,"08:55PM","230205698","SELF","TRAFFIC STOP / ENFORCEMENT","1404 S DUFF AVE","","CIT","Downloaded_pdf"
2023-02-17,"08:49PM","230205694","PHONE","ANIMAL CALL","703-105 S DUFF AVE","","NOR","Downloaded_pdf"
2023-02-17,"08:46PM","230205692","PHONE","MEDICAL ASSIST/AMBULANCE CALL","1811 NORTHCREST CT","","NRSP","Downloaded_pdf"
2023-02-17,"08:26PM","230205686","SELF","TRAFFIC STOP / ENFORCEMENT","1200-BLK LINCOLN WAY","","WAR","Downloaded_pdf"
2023-02-17,"08:12PM","230205684","PHONE","PRIVATE TOW","2338 LINCOLN WAY","","PTOW","Downloaded_pdf"
2023-02-17,"07:58PM","230205681","PHONE","MEDICAL ASSIST/AMBULANCE CALL","2418-133 KENT AVE","","NRSP","Downloaded_pdf"
2023-02-17,"07:45PM","230205675","PHONE","VIOLATION OF NO CONTACT ORDER","145-6 HYLAND AVE","23000633","RPT","Downloaded_pdf"
2023-02-17,"07:45PM","","PHONE","VIOLATION OF NO CONTACT ORDER","145-6 HYLAND AVE","23000633","RPT","Downloaded_pdf"
2023-02-17,"07:09PM","230205670","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","4632 WEBSTER ST","","ASC","Downloaded_pdf"
2023-02-17,"07:05PM","230205669","SELF","TRAFFIC STOP / ENFORCEMENT","STANGE RD/13TH ST","","WAR","Downloaded_pdf"
2023-02-17,"06:48PM","230205662","SELF","TRAFFIC STOP / ENFORCEMENT","320 S 16TH ST","","NOR","Downloaded_pdf"
2023-02-17,"06:48PM","230205661","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","412 STANTON AVE","","UTL","Downloaded_pdf"
2023-02-17,"06:45PM","230205659","PHONE","RECKLESS DRIVER","LINCOLN WAY/DUFF AVE","","UTL","Downloaded_pdf"
2023-02-17,"06:35PM","230205654","SELF","OUTREACH","2801 GRAND AVE","","ASC","Downloaded_pdf"
2023-02-17,"05:54PM","230205641","PHONE","CIVIL MATTER","515 CLARK AVE","","ASC","Downloaded_pdf"
2023-02-17,"05:51PM","230205640","PHONE","CIVIL MATTER","515 CLARK AVE","","DUP","Downloaded_pdf"
2023-02-17,"09:41AM","230205516","PHONE","VEHICLE FIRE","E 13TH ST/MAXWELL AVE","","NRSP","Downloaded_pdf"
2023-02-17,"09:27AM","230205512","PHONE","911 HANG UP / INCOMPLETE CALL","2413 HAMILTON DR","","ASC","Downloaded_pdf"
2023-02-17,"09:27AM","","PHONE","911 HANG UP / INCOMPLETE CALL","2413 HAMILTON DR","","ASC","Downloaded_pdf"
2023-02-17,"08:28AM","230205498","PHONE","LAW DEPARTMENT ASSIST","4329-17 LINCOLN SWING","","NOR","Downloaded_pdf"
2023-02-17,"07:52AM","230205481","PHONE","MOTOR VEH CRASH/PROP DAMAGE","E 13TH ST/INTERSTATE 35 RAMP","23000625","ARR","Downloaded_pdf"
2023-02-17,"07:52AM","","PHONE","MOTOR VEH CRASH/PROP DAMAGE","E 13TH ST/INTERSTATE 35 RAMP","23000625","ARR","Downloaded_pdf"
2023-02-17,"07:45AM","230205479","PHONE","PRIVATE TOW","421 STONEHAVEN DR","","PTOW","Downloaded_pdf"
2023-02-17,"07:40AM","230205474","PHONE","MOTOR VEH CRASH / UNK INJURY","16TH ST/DUFF AVE","23000624","RPT","Downloaded_pdf"
2023-02-17,"07:36AM","230205472","W911","MEDICAL ASSIST/AMBULANCE CALL","3212-106 POLARIS DR","","NRSP","Downloaded_pdf"
2023-02-17,"07:32AM","230205470","PHONE","GENERAL ALARM BANK / RESIDENTI","4803 LINCOLN WAY","","BIL","Downloaded_pdf"
2023-02-17,"05:33AM","230205452","W911","MEDICAL ASSIST/AMBULANCE CALL","2104 JENSEN AVE","","ASC","Downloaded_pdf"
2023-02-17,"05:30AM","230205450","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","4605 HUTCHISON ST","","NOR","Downloaded_pdf"
2023-02-17,"03:58AM","230205444","SELF","TRAFFIC STOP / ENFORCEMENT","113 MM INTERSTATE 35 N","","WAR","Downloaded_pdf"
2023-02-17,"03:39AM","230205442","PHONE","PRIVATE TOW","2320 LINCOLN WAY","","PTOW","Downloaded_pdf"
2023-02-17,"03:34AM","230205441","PHONE","PRIVATE TOW","601 S 17TH ST","","PTOW","Downloaded_pdf"
2023-02-17,"03:09AM","230205438","PHONE","PRIVATE TOW","3521 JEWEL DR","","PTOW","Downloaded_pdf"
2023-02-17,"03:03AM","230205435","SELF","TRAFFIC STOP / ENFORCEMENT","111 MM INTERSTATE 35 S","","WAR","Downloaded_pdf"
2023-02-17,"02:19AM","230205432","W911","DISORDERLY CONDUCT","205-809 S 5TH ST","","ASC","Downloaded_pdf"
2023-02-17,"02:19AM","","W911","DISORDERLY CONDUCT","205-809 S 5TH ST","","ASC","Downloaded_pdf"
2023-02-17,"02:11AM","230205429","PHONE","DISORDERLY CONDUCT","2800 E 13TH ST","","CBC","Downloaded_pdf"
2023-02-17,"01:39AM","230205428","SELF","LAW DEPARTMENT ASSIST","1400-238 S DAYTON PL","23000622","ARR","Downloaded_pdf"
2023-02-17,"01:25AM","230205424","PHONE","MEDICAL ASSIST/AMBULANCE CALL","3614-106 FALCON AVE","","NRSP","Downloaded_pdf"
2023-02-17,"12:38AM","230205416","SELF","TRAFFIC STOP / ENFORCEMENT","S DUFF AVE/S 3RD ST","","WAR","Downloaded_pdf"
2023-02-16,"11:31PM","230205397","PHONE","OPERATING WHILE INTOXICATED","3400 ROSS RD","23000621","ARR","Downloaded_pdf"
2023-02-16,"10:40PM","230205389","PHONE","DISORDERLY CONDUCT","327-9 E 7TH ST","","NOR","Downloaded_pdf"
2023-02-16,"10:15PM","230205386","SELF","TRAFFIC STOP / ENFORCEMENT","900-BLK S 16TH ST","","WAR","Downloaded_pdf"
2023-02-16,"10:04PM","230205384","PHONE","EQUIPMENT/SIGN MALFUNCTION","1300-BLK HARDING AVE","","TOT","Downloaded_pdf"
2023-02-16,"09:50PM","230205383","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","247 SHELDON AVE","","NOR","Downloaded_pdf"
2023-02-16,"09:44PM","230205380","SELF","TRAFFIC STOP / ENFORCEMENT","MARSHALL AVE/LINCOLN WAY","","WAR","Downloaded_pdf"
2023-02-16,"09:34PM","230205375","SELF","TRAFFIC STOP / ENFORCEMENT","S GRAND AVE/LINCOLN WAY","","WAR","Downloaded_pdf"
2023-02-16,"09:24PM","230205373","PHONE","VANDALISM / CRIMINAL MISCHIEF","706 CLARK AVE","23000620","RPT","Downloaded_pdf"
2023-02-16,"09:22PM","230205372","SELF","TRAFFIC STOP / ENFORCEMENT","GRAND AVE/16TH ST","","WAR","Downloaded_pdf"
2023-02-16,"08:56PM","230205369","PHONE","HIT & RUN PROPERTY DAMAGE","2308 DONALD ST","","INFO","Downloaded_pdf"
2023-02-16,"08:55PM","230205368","PHONE","BURGLARY IN PROGRESS","706 CLARK AVE","","ASC","Downloaded_pdf"
2023-02-16,"08:55PM","","PHONE","BURGLARY IN PROGRESS","706 CLARK AVE","","ASC","Downloaded_pdf"
2023-02-16,"08:43PM","230205363","PHONE","MEDICAL ASSIST/AMBULANCE CALL","3709-311 TRIPP ST","","NRSP","Downloaded_pdf"
2023-02-16,"08:41PM","230205361","PHONE","MEDICAL ASSIST/AMBULANCE CALL","2429 HAMILTON DR","","NRSP","Downloaded_pdf"
2023-02-16,"08:39PM","230205359","SELF","TRAFFIC STOP / ENFORCEMENT","20TH ST/DUFF AVE","","CIT","Downloaded_pdf"
2023-02-16,"08:28PM","230205357","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","3115-110 PERIDOT AVE","","NOR","Downloaded_pdf"
2023-02-16,"08:16PM","230205356","SELF","TRAFFIC STOP / ENFORCEMENT","DUFF AVE/14TH ST","","WAR","Downloaded_pdf"
2023-02-16,"07:54PM","230205353","PHONE","GENERAL ALARM BANK / RESIDENTI","637-101 LINCOLN WAY","","BIL","Downloaded_pdf"
2023-02-16,"07:54PM","","PHONE","GENERAL ALARM BANK / RESIDENTI","637-101 LINCOLN WAY","","BIL","Downloaded_pdf"
2023-02-16,"07:33PM","230205348","PHONE","PARKING ENFORCEMENT/COMPLAINT","3643 STORY ST","","NOR","Downloaded_pdf"
2023-02-16,"07:11PM","230205338","PHONE","HIT & RUN PERSONAL INJURY","WEST ST/HYLAND AVE","23000619","RPT","Downloaded_pdf"
2023-02-16,"07:05PM","230205336","PHONE","MEDICAL ASSIST/AMBULANCE CALL","528-102 BILLY SUNDAY RD","","NRSP","Downloaded_pdf"
2023-02-16,"06:07PM","230205327","SELF","OUTREACH","2801 GRAND AVE","","ASC","Downloaded_pdf"
2023-02-16,"05:57PM","230205324","PHONE","GENERAL ALARM BANK / RESIDENTI","2801-1115 GRAND AVE","","BIL","Downloaded_pdf"
2023-02-16,"05:44PM","230205320","PHONE","GENERAL ASSAULT","225 S KELLOGG AVE","","NOR","Downloaded_pdf"
2023-02-16,"05:38PM","230205317","PHONE","PRIVATE TOW","2108 GREELEY ST","","PTOW","Downloaded_pdf"
2023-02-16,"05:30PM","230205314","PHONE","PRIVATE TOW","615-117 S DAYTON AVE","","PTOW","Downloaded_pdf"
2023-02-16,"05:30PM","","PHONE","PRIVATE TOW","615-117 S DAYTON AVE","","PTOW","Downloaded_pdf"
2023-02-16,"05:30PM","","PHONE","PRIVATE TOW","615-117 S DAYTON AVE","","PTOW","Downloaded_pdf"
2023-02-16,"05:30PM","230205314","PHONE","PRIVATE TOW","615-117 S DAYTON AVE","","PTOW","Downloaded_pdf"
2023-02-16,"05:30PM","","PHONE","PRIVATE TOW","615-117 S DAYTON AVE","","PTOW","Downloaded_pdf"
2023-02-16,"05:30PM","","PHONE","PRIVATE TOW","615-117 S DAYTON AVE","","PTOW","Downloaded_pdf"
